IDU,Inf,Nome,Clube,Posição,Melhor Papel,Idade,Jogos,Gls,xG,xG/90,Remt/90,Remt/90,% Remates,Ast,xA,xA/90,Ps C/90,Passes Pr/90,PC/90,% Passe,Sof/90,xGP/90,% Df,Crz Con/90,Crz T/90,Fnt/90,Cab Dec/90,Des Dec/90,Des/90,M Des,Pres C/90,Poss Con/90,Cl Med,Valor Estimado,Capacidade,Pé Esquerdo,Pé Direito,Nac,2ª Nac,Altura,Personalidade,Valor,Preço Exigido,TSB,Soc,Acl,Agi,Agr,Aer,Ant,AF,Bra,Cab,Cnt,Cmd,Cmp,Com,Cnc,Cruz,Decis,Des,Det,Eql,Exc,Fnl,Fnt,For,Imp,Imp,In Tr,Jg Mãos,Lan,LnçL,Lid,Liv,Mar,Pen,Pas,Pont,Pos,Pri,Ref,Rem Lo,Res,SB,Téc,Tr Eq,1x1,Vel,Vis
2000040288,Emp,- -,-,,Médio Centro,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"180m R$ - 1,8M R$",,Fraco,Muito Forte,COL,,178 cm,,-,-,1-6,1-2,9-13,9-13,12-16,1-6,9-13,9-13,1-2,6-11,5-11,1-2,6-10,1-5,7-13,4-8,7-11,11-16,10-14,7-12,1-6,4-9,4-8,10-14,2-8,6-12,9-13,1-2,4-8,1-5,1-4,3-8,8-14,1-5,12-16,1-5,5-10,15,1-2,2-6,7-11,8-12,7-11,7-12,1-4,11-16,10-15
2000095480,Des,- -,-,,Extremo,19,2 (1),0,"0,45","0,21","3,23","0,92",29%,0,"0,00","0,00","30,46","3,69","3,69",84%,-,-,-,"0,00","1,38","1,85","0,00","0,00","1,38",100%,"2,77","3,23",6.73,"220m R$ - 2,2M R$",,Razoável,Muito Forte,BRA,ITA,171 cm,Equilibrado,-,-,1-5,1-4,12,9-12,8,1-5,7-10,13,8,6,4-8,1-2,11,1-3,4-8,8,11,4-8,10,11,1-2,8,11,8,15,5,10,1-5,1-4,4-7,7-11,9-12,2-6,5,10,1-3,7-10,12,2-5,11,12,12,10,11,1-4,13,11
2000188054,,- -,-,,Extremo invertido,19,1 (3),1,"0,31","0,28","1,84","1,84",100%,0,"0,54","0,50","19,29","1,84","1,84",75%,-,-,-,"0,00","6,43","3,67","0,00","0,00","2,76",100%,"5,51","0,92",6.73,Desconhecido,,-,-,COL,,184 cm,,-,-,-,-,13-20,-,-,-,-,-,-,1-7,-,-,-,-,-,-,-,-,-,-,-,8-14,9-17,3-12,-,5-12,5-14,-,-,-,-,-,-,-,9-16,-,-,8-17,-,1-9,-,5-13,6-15,-,-,11-17,9-15
2000109372,,- -,-,,Extremo,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ENG,,184 cm,,-,-,-,-,6-15,-,-,-,-,-,-,6-13,-,-,-,-,-,-,-,-,-,-,-,3-10,12-20,2-8,-,7-13,9-17,-,-,-,-,-,-,-,5-14,-,-,8-14,-,2-10,-,4-13,5-13,-,-,13-20,4-11
2000245723,,- -,-,,Extremo invertido,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,URU,ARG,168 cm,,-,-,-,-,10-16,-,-,-,-,-,-,5-14,-,-,-,-,-,-,-,-,-,-,-,1-10,10-16,3-10,-,1-6,2-9,-,-,-,-,-,-,-,8-14,-,-,14-20,-,1-8,-,10-16,7-14,-,-,11-20,7-16
2000242246,Emp,- -,-,,Extremo,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ECU,,176 cm,,-,-,-,-,5-13,-,-,-,-,-,-,6-12,-,-,-,-,-,-,-,-,-,-,-,10-18,13-20,1-9,-,3-13,8-14,-,-,-,-,-,-,-,5-13,-,-,3-13,-,6-12,-,10-18,11-17,-,-,8-14,5-11
2000010254,,- -,-,,Extremo,19,0 (6),1,"0,62","0,32","3,12","0,52",17%,1,"0,03","0,02","21,33","2,60","2,60",80%,-,-,-,"1,04","3,64","3,12","0,00","0,00","1,56",100%,"4,68","1,56",7.30,90m R$ - 950m R$,,Muito Forte,Razoável,URU,ITA,166 cm,Equilibrado,-,-,2,3,14,14,10,1,8,13,4,10,12,2,11,2,8,11,12,3,4,8,1,12,11,10,13,4,8,3,4,1,10,11,5,7,9,1,3,12,2,7,12,7,11,7,1,9,5
2000027710,Ass,- -,-,,Extremo,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,POL,,172 cm,,-,-,-,-,7-14,-,-,-,-,-,-,1-5,-,-,-,-,-,-,-,-,-,-,-,9-17,13-20,1-7,-,1-9,5-11,-,-,-,-,-,-,-,1-8,-,-,7-16,-,5-11,-,11-18,9-15,-,-,8-14,6-12
2000108819,Emp,- -,-,,Pivô Ofensivo,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30m R$ - 300m R$,,Fraco,Muito Forte,COL,,175 cm,,-,-,1-4,1-3,14-17,7-11,10-13,2-5,4-8,15-18,4-7,7,1-4,1-2,9-13,2-6,4-7,7-10,10-14,7-10,3-7,6-9,1-3,11-14,5-9,5-9,8-11,6-9,7-11,3-6,1-4,1-4,13-16,5-8,4-7,5-9,12-15,1-3,3-6,10-14,1-4,5-9,5-9,5-9,9-13,7-10,1,8-11,14-17
2000036018,Emp,- -,-,,Extremo,20,0 (6),1,"0,12","0,12","1,03","1,03",100%,0,"0,00","0,00","19,66","0,00","1,03",95%,-,-,-,"0,00","0,00",-,"0,00","0,00","1,03",100%,"2,07","0,00",6.70,Desconhecido,,-,-,ARG,,172 cm,,-,-,-,-,10-18,-,-,-,-,-,-,1-10,-,-,-,-,-,-,-,-,-,-,-,9-15,9-15,1-6,-,4-11,7-16,-,-,-,-,-,-,-,5-13,-,-,4-11,-,6-15,-,5-11,12-20,-,-,7-16,3-12
2000193585,,- -,-,,Extremo,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,NED,TUN,176 cm,,-,-,-,-,15-20,-,-,-,-,-,-,3-9,-,-,-,-,-,-,-,-,-,-,-,6-12,9-17,5-15,-,1-8,3-13,-,-,-,-,-,-,-,9-17,-,-,8-18,-,1-4,-,8-16,5-15,-,-,13-19,4-10
2000020356,Les,- -,-,,Médio Centro,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,NED,MAR,185 cm,,-,-,-,-,-,-,8-17,-,-,-,-,7-14,-,-,-,-,-,-,-,10-17,-,-,-,-,-,3-9,11-17,10-16,5-13,-,-,-,-,-,-,-,8-17,-,-,11-17,-,5-13,7-15,-,11-19,8-15,-,-,10-17
2000199338,,- -,-,,Extremo invertido,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,EGI,NED,179 cm,,-,-,-,-,8-14,-,-,-,-,-,-,2-12,-,-,-,-,-,-,-,-,-,-,-,3-13,11-17,6-14,-,5-13,2-10,-,-,-,-,-,-,-,9-15,-,-,13-20,-,1-8,-,6-12,2-10,-,-,12-20,11-20
2000231482,,- -,-,,Extremo,17,2,0,"0,05","0,03","1,04","0,00",0%,0,"0,00","0,00","25,49","4,68","2,60",79%,-,-,-,"1,04","5,20","4,16","0,00","0,00","2,08",100%,"3,64","3,12",6.85,"750m R$ - 7,5M R$",,Fraco,Muito Forte,COL,,174 cm,,-,-,1-4,1-4,9-14,15-20,6-11,1-2,9-14,10-15,5-11,7,6-12,1-4,1-6,1-4,2-8,8-13,8-12,4-8,2-8,5-11,1-7,8-14,13-18,1-6,12-18,3-9,5-9,1-2,1-4,1-7,1,3-9,3-9,3-8,7-12,3-8,3-9,8-14,1-4,1-5,11-15,13-18,12-16,5-9,1-7,11-15,4-8
2000033066,Trn,- -,-,,Mezzala,19,0 (2),0,"0,00",-,-,-,-,0,"0,56",-,-,-,-,77%,-,-,-,-,-,-,-,-,-,-,-,-,6.50,Desconhecido,,-,-,ECU,,173 cm,,-,-,-,-,-,-,14-20,-,-,-,-,5-11,-,-,-,-,-,-,-,9-15,-,-,-,-,-,5-14,1-5,1-6,6-15,-,-,-,-,-,-,-,9-16,-,-,12-20,-,1-8,3-12,-,5-14,6-12,-,-,10-16
2000043129,Emp,- -,-,,Pivô Ofensivo,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,75M R$ - 8M R$",,Fraco,Muito Forte,NED,,183 cm,,-,-,1-2,1-5,12-16,10-13,11-15,1-2,8-11,8-12,4-7,8,12-15,1-5,4-7,1-3,9-12,5-9,6-10,5-9,1,11-14,1-4,12-15,8-11,3-6,9-12,11-14,6-10,1-4,1-3,1,4-8,11-14,8-11,1-4,12-16,1-4,8-11,9-12,1-4,8-12,9-13,8-11,11-15,6-10,4-7,10-14,11-15
2000212730,,- -,-,,Extremo invertido,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ESP,GHA,173 cm,,-,-,-,-,5-13,-,-,-,-,-,-,1-7,-,-,-,-,-,-,-,-,-,-,-,10-18,12-20,1-9,-,1-11,7-13,-,-,-,-,-,-,-,1-7,-,-,6-16,-,4-10,-,11-19,12-18,-,-,10-16,5-11
2000225711,For,- -,-,,Extremo,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,SCO,ENG,177 cm,,-,-,-,-,12-20,-,-,-,-,-,-,3-11,-,-,-,-,-,-,-,-,-,-,-,12-19,8-15,5-11,-,1-10,3-9,-,-,-,-,-,-,-,6-15,-,-,10-16,-,3-9,-,5-12,7-13,-,-,8-16,6-14
2000035703,,- -,-,,Médio Centro,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"750m R$ - 7,5M R$",,Fraco,Muito Forte,ARG,,174 cm,,-,-,1-3,1-5,10-14,11-14,4-8,1-2,4-7,4-8,6-9,7,7-10,1-5,5-8,1-3,8-11,5-9,12-16,6-10,2-5,7-10,2-5,11-14,7-10,3-6,11-14,3-6,11-15,2-6,1-2,1,4-8,6-9,8-11,1-4,11-15,1-2,7-10,10-13,1-3,11-15,9-13,6-9,10-14,5-9,2-5,10-14,9-13
19409041,,- -,-,,Médio Recuperador de Bolas,23,2 (1),1,"0,29","0,13","1,79","0,45",25%,0,"0,00","0,00","28,66","1,34","0,45",81%,-,-,-,"0,90","1,34","0,45","0,45","0,00","1,79",80%,"4,03","8,96",6.70,0 R$,,Fraco,Muito Forte,BRA,,180 cm,Equilibrado,-,-,2-4,1-2,12,13,11,1-2,11-13,12,13,9,8-11,1-3,10,1-3,9-12,8,11-13,12,12,11,1-2,9,11,12,11,9,11,2-5,2-4,6-8,12,10-12,9-12,2-4,10,1,12,10,1-3,9,13,12,10,10,1-4,12,10
76063121,Emp,- -,-,,Mezzala,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"800m R$ - 2,5M R$",,Fraco,Muito Forte,COL,,172 cm,,-,-,1-3,1-5,11-15,10-13,6-10,1-2,8-11,10-14,12-15,8,10-13,1-5,8-11,1-2,10-13,8-12,9-13,3-7,9-12,12-15,1-4,9-12,10-13,10-13,12-15,8-11,11-15,1-5,1-2,2-5,7-11,9-12,5-8,1-4,10-14,1-2,7-10,8-11,1-4,10-14,11-15,10-13,11-15,7-11,1-4,10-14,8-12
2000167081,,- -,-,,Médio Centro,20,0 (2),0,"0,03",-,-,-,0%,0,"0,10",-,-,-,-,75%,-,-,-,-,-,-,-,-,-,100%,-,-,6.20,Desconhecido,,-,-,ECU,,170 cm,,-,-,-,-,-,-,5-14,-,-,-,-,6-13,-,-,-,-,-,-,-,11-18,-,-,-,-,-,1-4,3-9,1-6,7-15,-,-,-,-,-,-,-,5-14,-,-,10-16,-,3-11,3-11,-,7-15,8-15,-,-,11-18
2000243658,,- -,-,,Extremo,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"120m R$ - 1,3M R$",,Razoável,Muito Forte,BRA,URU,173 cm,Equilibrado,-,-,3-6,1-5,9,13-17,9,1-4,6-10,13,8,8,7-10,1-5,10,1-3,8-11,12,8,8-11,13,5,1-3,14,15,7,13,10,14,1-2,1-2,4-7,2-6,5-8,5-8,10,15,2-6,4-7,14,1,8,9,12,9,9,1-4,10,7
2000165808,,- -,-,,Falso Nove,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,170 cm,,-,-,-,-,9-15,-,-,-,-,-,-,6-15,-,-,-,-,-,-,-,-,-,-,-,5-14,10-16,1-8,-,1-8,2-9,-,-,-,-,-,-,-,7-13,-,-,11-18,-,2-9,-,11-17,6-13,-,-,11-20,8-17
78096751,Les,- -,-,,Extremo Defensivo,23,0 (4),0,"0,03","0,02","0,65","0,00",0%,0,"0,18","0,12","43,04","9,13",-,85%,-,-,-,"0,00","0,00","1,30","0,00","0,00","1,30",67%,"2,61","13,70",6.70,10m R$ - 120m R$,,Razoável,Muito Forte,URU,,174 cm,,-,-,1-3,1-4,11-15,10-14,5-9,1-3,7-11,10-14,11-15,7-11,11-17,1-4,4-10,1-4,5-11,3-7,7-11,13-17,12-18,9-13,1-5,6-10,9-13,8-14,3-9,6-12,11-15,1,1-4,10-16,4-8,8-12,9-15,7-11,5-9,1-5,8-12,5-11,1-3,7-11,7-11,11-15,8-12,10-14,1-5,9-13,6-10
2000214906,,- -,-,,Mezzala,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ESP,,182 cm,,-,-,-,-,-,-,5-13,-,-,-,-,1-9,-,-,-,-,-,-,-,1-10,-,-,-,-,-,1-8,7-15,10-18,10-20,-,-,-,-,-,-,-,8-16,-,-,3-11,-,9-19,8-18,-,11-20,1-9,-,-,5-15
2000206879,,- -,-,,Mezzala,19,0 (2),0,"0,00",-,-,-,-,0,"0,00",-,-,-,-,93%,-,-,-,-,-,-,-,-,-,-,-,-,-,10m R$ - 120m R$,,Razoável,Muito Forte,BRA,,178 cm,Equilibrado,-,-,3,4,13,12,15,2,9,15,9,8,6,1,8,2,4,8,14,13,12,10,1,9,7,7,6,8,12,2,1,4,7,8,7,3,11,3,12,14,2,11,7,9,14,9,1,13,12
2000194689,Les,- -,-,,Médio Centro,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,KOS,GER,181 cm,,-,-,-,-,-,-,5-11,-,-,-,-,1-8,-,-,-,-,-,-,-,4-11,-,-,-,-,-,4-12,2-8,3-9,13-20,-,-,-,-,-,-,-,11-17,-,-,7-15,-,8-15,9-16,-,13-20,2-9,-,-,4-11
2000026115,,- -,-,,Extremo,23,1 (11),1,"0,77","0,32","3,33","1,25",38%,0,"0,00","0,00","28,33","1,25","0,42",76%,-,-,-,"1,25","14,17","0,83","0,00","0,00","2,08",100%,"2,50","10,42",6.59,0 R$,,Fraco,Muito Forte,BRA,,177 cm,Equilibrado,-,-,2-4,1-2,11,13,12,1-2,10-12,10,6,8,11-14,1-2,11,1-3,11-14,13,10,10-12,12,12,2-5,7,11,6,11,6,11,1-2,1-3,9-12,4,11-13,8-11,4,13,1-3,7-9,11,1-3,10,11,9,11,14,3-6,11,15
2000141521,,- -,-,,Ponta-de-Lança,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,NED,GRE,190 cm,,-,-,-,-,9-15,-,-,-,-,-,-,6-15,-,-,-,-,-,-,-,-,-,-,-,5-14,11-17,9-16,-,12-20,1-8,-,-,-,-,-,-,-,1-7,-,-,11-18,-,1-5,-,9-15,5-12,-,-,11-20,6-15
2000126871,,- -,-,,Extremo invertido,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,DEN,,181 cm,,-,-,-,-,14-20,-,-,-,-,-,-,4-10,-,-,-,-,-,-,-,-,-,-,-,7-13,7-15,3-12,-,2-9,3-12,-,-,-,-,-,-,-,11-18,-,-,10-19,-,4-13,-,6-14,7-16,-,-,11-17,9-15
61098189,Emp,- -,-,,Extremo,19,0 (1),0,"0,08",-,-,-,0%,0,"0,05",-,-,-,-,88%,-,-,-,-,-,-,-,-,-,100%,-,-,6.50,Desconhecido,,-,-,SCO,,178 cm,,-,-,-,-,6-15,-,-,-,-,-,-,6-13,-,-,-,-,-,-,-,-,-,-,-,1-4,9-18,1-5,-,1-6,8-16,-,-,-,-,-,-,-,3-12,-,-,9-15,-,1-8,-,9-18,8-16,-,-,14-20,11-18
2000013190,Emp,- -,-,,Extremo invertido,20,0 (4),0,"0,00",-,-,-,-,0,"0,00",-,-,-,-,65%,-,-,-,-,-,-,-,-,-,-,-,-,6.60,Desconhecido,,-,-,SLV,COL,175 cm,,-,-,-,-,14-20,-,-,-,-,-,-,7-13,-,-,-,-,-,-,-,-,-,-,-,8-14,10-18,5-14,-,1-8,2-11,-,-,-,-,-,-,-,9-16,-,-,10-19,-,1-10,-,5-13,7-16,-,-,13-19,7-13
2000249714,Trn,- -,-,,Mezzala,20,1 (11),0,"0,13","0,05","0,41","0,41",100%,1,"0,61","0,25","37,64","2,05","2,05",84%,-,-,-,"0,00","0,00","0,82","0,00","0,00","0,41",100%,"1,23","5,73",6.55,0 R$ - 45m R$,,Muito Forte,Razoável,URU,,171 cm,,-,-,-,-,4-9,10-15,9-14,-,7-12,2-7,3-9,3-8,8-15,-,1-8,-,7-14,5-10,11-16,7-12,8-15,6-12,-,11-17,7-12,2-9,12-19,5-12,11-16,-,-,-,8-13,11-17,5-12,-,8-13,-,6-12,6-13,-,5-10,9-14,9-14,13-18,6-11,-,6-11,10-15
2000197243,,- -,-,,Extremo invertido,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,GER,,183 cm,,-,-,-,-,10-17,-,-,-,-,-,-,5-11,-,-,-,-,-,-,-,-,-,-,-,5-11,10-18,4-13,-,7-14,3-12,-,-,-,-,-,-,-,12-19,-,-,6-15,-,1-9,-,7-15,5-14,-,-,11-17,8-14
19410444,,- -,-,,Construtor de Jogo Avançado,25,0 (2),0,"0,27","0,23","4,33","1,73",40%,0,"0,04","0,03","19,90","0,87","0,87",77%,-,-,-,"0,00","0,00","1,73","0,00","0,00",-,-,"0,00","1,73",6.45,0 R$ - 15m R$,,Razoável,Muito Forte,BRA,,178 cm,Bastante Determinado,-,-,3-6,1,12,12,6,1-3,9-11,11,7,7,5-7,1-3,11,2-4,7-9,8,10,6-9,16,10,1-3,8,11,10,12,8,10,1-3,2-4,6-8,10,5-8,5-7,10,11,1-3,5-8,11,1-3,8,12,10,10,11,1-3,12,12
2002293786,For,- -,-,,Médio Recuperador de Bolas,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0 R$,,Razoável,Muito Forte,BRA,,180 cm,Acomodado,-,-,1-5,1-3,7,6,11,3-7,7-12,9,12,6,9-12,1-4,6-9,1-4,6-9,7,4-8,6,5,10,1-4,11,6,6,11,6,14,1-2,1-2,2-5,10,1-5,5-8,3-8,5,2-7,4,6,1,4,9,6-11,10,9,1-4,7,5
2000191417,Emp,- -,-,,Construtor de Jogo Recuado,18,0 (4),0,"0,00","0,00","1,08","1,08",100%,0,"0,00","0,00","34,70","4,34",-,86%,-,-,-,"0,00","0,00","1,08","0,00","0,00","1,08",100%,"3,25","4,34",6.35,Desconhecido,,-,-,ARU,NED,186 cm,,-,-,-,-,-,-,5-11,-,-,-,-,5-14,-,-,-,-,-,-,-,5-14,-,-,-,-,-,10-17,3-11,10-18,5-12,-,-,-,-,-,-,-,9-15,-,-,15-20,-,7-14,2-9,-,8-15,7-16,-,-,9-18
2000197375,,- -,-,,Médio Centro,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,GER,,179 cm,,-,-,-,-,-,-,4-10,-,-,-,-,1-6,-,-,-,-,-,-,-,2-9,-,-,-,-,-,4-12,4-10,1-7,13-20,-,-,-,-,-,-,-,10-16,-,-,9-17,-,9-16,9-16,-,9-16,6-13,-,-,7-14
37075159,Emp,- -,-,,Médio Centro,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,NED,,178 cm,,-,-,-,-,-,-,12-17,-,-,-,-,5-13,-,-,-,-,-,-,-,8-16,-,-,-,-,-,5-11,4-10,2-8,5-11,-,-,-,-,-,-,-,11-16,-,-,14-20,-,2-8,2-8,-,6-12,6-14,-,-,12-20
2002250076,For,- -,-,,Extremo,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,171 cm,,-,-,-,-,9-15,-,-,-,-,-,-,7-17,-,-,-,-,-,-,-,-,-,-,-,1-10,11-17,4-12,-,1-7,2-10,-,-,-,-,-,-,-,5-11,-,-,9-17,-,1-5,-,6-12,4-12,-,-,10-20,5-15
2000010841,Ass,- -,-,,Médio Centro,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,TUN,FRA,173 cm,,-,-,-,-,-,-,7-16,-,-,-,-,6-13,-,-,-,-,-,-,-,12-19,-,-,-,-,-,4-10,3-9,3-9,8-16,-,-,-,-,-,-,-,5-14,-,-,9-15,-,6-14,8-16,-,6-14,7-14,-,-,12-19
2000244390,,- -,-,,Médio Centro,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ECU,,179 cm,,-,-,-,-,-,-,4-13,-,-,-,-,6-13,-,-,-,-,-,-,-,13-20,-,-,-,-,-,1-7,4-10,1-7,7-15,-,-,-,-,-,-,-,5-14,-,-,9-15,-,4-12,3-11,-,7-15,7-14,-,-,14-20
37087994,Emp,- -,-,,Extremo,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,NED,,185 cm,,-,-,-,-,7-15,-,-,-,-,-,-,7-13,-,-,-,-,-,-,-,-,-,-,-,6-12,12-20,8-13,-,8-13,9-15,-,-,-,-,-,-,-,1-9,-,-,11-16,-,1-6,-,7-15,11-17,-,-,13-19,5-11
2000226013,Emp,- -,-,,Mezzala,18,0 (3),0,"0,00",-,-,-,-,0,"0,00",-,-,-,-,85%,-,-,-,-,-,-,-,-,-,-,-,-,6.47,Desconhecido,,-,-,URU,,168 cm,,-,-,-,-,-,-,10-18,-,-,-,-,1-8,-,-,-,-,-,-,-,1-10,-,-,-,-,-,1-5,10-17,6-13,9-18,-,-,-,-,-,-,-,9-17,-,-,6-13,-,9-18,6-15,-,10-19,1-10,-,-,4-13
2000058439,,- -,-,,Extremo invertido,22,8 (6),3,"1,98","0,31","2,01","1,24",62%,1,"0,17","0,03","22,00","2,17","2,32",77%,-,-,-,"0,93","4,18","2,94","0,00","0,00","1,86",92%,"3,56","4,18",7.03,10m R$ - 100m R$,,Fraco,Muito Forte,BRA,,169 cm,Equilibrado,-,-,1-3,1-3,13,12-14,8,2-4,8-10,11,11,6,5-7,1-2,10,1-3,8-10,8,10,7-9,11,9,1-3,9,13,9,14,7,10,3-5,2-5,4-7,4-6,5-7,3-5,10,10,1-2,5-7,11,1-2,9,10,12,13,10,1-2,12,9
2000189872,For,- -,-,,Extremo,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,SCO,ENG,175 cm,,-,-,-,-,7-14,-,-,-,-,-,-,1-6,-,-,-,-,-,-,-,-,-,-,-,3-11,13-20,1-6,-,1-10,9-15,-,-,-,-,-,-,-,5-12,-,-,6-15,-,3-9,-,15-20,9-15,-,-,10-16,1-6
2002251826,For,- -,-,,Médio Centro,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ESP,,180 cm,,-,-,-,-,-,-,8-14,-,-,-,-,4-14,-,-,-,-,-,-,-,8-18,-,-,-,-,-,9-17,3-11,5-13,2-10,-,-,-,-,-,-,-,3-9,-,-,7-15,-,1-9,1-8,-,2-10,13-20,-,-,5-15
2002242951,For,- -,-,,Médio Ofensivo,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ENG,IRL,170 cm,,-,-,-,-,7-13,-,-,-,-,-,-,8-16,-,-,-,-,-,-,-,-,-,-,-,7-17,8-18,3-11,-,2-8,9-17,-,-,-,-,-,-,-,11-17,-,-,11-19,-,10-18,-,5-15,13-20,-,-,3-11,1-9
43500200,,- -,-,,Construtor de Jogo Recuado,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ITA,,184 cm,,-,-,-,-,-,-,7-15,-,-,-,-,3-12,-,-,-,-,-,-,-,2-11,-,-,-,-,-,4-11,10-17,12-19,9-18,-,-,-,-,-,-,-,10-18,-,-,6-13,-,10-19,11-20,-,11-20,6-15,-,-,6-15
2000013451,,- -,-,,Extremo invertido,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,WAL,ENG,176 cm,,-,-,-,-,9-15,-,-,-,-,-,-,1-7,-,-,-,-,-,-,-,-,-,-,-,5-14,3-12,3-11,-,3-9,9-16,-,-,-,-,-,-,-,8-14,-,-,5-13,-,7-14,-,3-12,12-19,-,-,5-12,3-10
2000120061,,- -,-,,Ponta-de-Lança,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,189 cm,,-,-,-,-,12-20,-,-,-,-,-,-,4-12,-,-,-,-,-,-,-,-,-,-,-,14-20,3-10,4-10,-,6-15,2-8,-,-,-,-,-,-,-,4-13,-,-,12-18,-,5-11,-,5-12,8-14,-,-,8-16,10-18
2000061807,,- -,-,,Extremo invertido,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,HUN,,186 cm,,-,-,-,-,6-13,-,-,-,-,-,-,5-11,-,-,-,-,-,-,-,-,-,-,-,6-14,13-20,1-7,-,11-20,9-15,-,-,-,-,-,-,-,3-10,-,-,5-14,-,5-11,-,11-18,9-15,-,-,9-15,2-8
